ID,GBM_1,GBM_2,DP_1,GBM_3,GBM_4,GBM_5,GBM_6,GLM_7,GBM_8,GBM_9,DP_2,GBM_10,GBM_11,DRF_1,XRT_1
8528,0.49667,1.28102,0.88951,0.71325,2.86189,0.31961,0.72777,0.3761,0.97976,0.60645,1.19718,2.03823,0.34437,1.04456,0.21208
1378,0.04589,0.1001,0.13663,0.05739,0.06291,0.00745,0.28219,0.11847,0.05185,0.52268,0.00345,0.30334,2.84315,1.76764,0.57312
10452,0.14632,0.20583,0.1513,0.18885,0.12635,0.08841,0.11325,0.2031,0.12407,0.0096,0.25192,0.04977,0.04845,0.00076,0.01927
15463,0.12618,0.22471,0.03766,0.1835,0.18227,0.12289,0.29852,0.14777,0.0778,0.01739,0.13766,0.03286,0.17904,0.00548,0.10271
14648,0.21329,0.61562,0.48872,0.39383,0.39844,0.27524,0.3412,0.18305,0.6666,0.31379,0.6235,0.66269,0.42253,0.36052,0.07959
12282,0.65426,0.55739,0.57512,0.95459,0.61198,0.67216,3.98996,1.38932,1.12107,0.73791,0.17184,1.06557,2.71585,1.11377,0.1849
5920,0.18574,0.10708,0.13739,0.28103,0.67963,0.2921,0.43861,0.22245,0.14608,0.27381,0.03706,0.73673,1.21338,0.58394,0.17543
4755,0.05087,0.05406,0.02229,0.0015,0.07787,0.04174,0.19299,0.2231,0.20509,0.17846,0.01079,0.23147,0.29261,0.14842,0.08478
18817,0.43949,0.67518,0.34582,0.51369,0.26874,0.806,0.55696,0.18598,1.79864,2.66791,0.3948,2.73332,4.38273,8.89032,0.07264
14573,2.27732,1.23291,2.11578,2.62331,10.29511,2.7329,1.85695,3.08043,3.26628,1.60759,1.27635,0.89808,1.63477,7.69609,0.72841
14034,0.02276,0.21614,0.1306,0.08097,0.16196,0.14891,0.12877,0.12751,0.09791,0.05341,0.04171,0.01192,0.31966,0.30795,0.05441
16556,0.14544,0.09334,0.0252,0.90631,0.15706,0.01998,0.78322,1.75042,0.61716,0.55284,0.39821,0.43919,5.92374,15.27192,1.02742
9977,0.33185,0.3122,0.4109,0.32735,0.07014,0.03585,0.14451,0.2582,0.26768,0.13281,0.45435,0.12617,1.41783,119.31913,0.00095
13293,0.12764,0.17069,0.13142,0.15885,0.11217,0.08123,0.10173,0.16881,0.11038,0.00951,0.20123,0.04741,0.04621,0.00076,0.01891
19413,0.05438,0.152,0.04266,0.05598,0.07482,0.25657,0.13109,0.29088,0.23529,0.0489,0.0108,0.09145,0.97799,0.58942,0.13584
16766,0.03648,0.07572,0.1305,0.02046,0.06014,0.04615,0.06322,0.13949,0.03556,0.01091,0.04508,0.0183,0.12874,0.12664,0.03745
387,0.0146,0.12373,0.0376,0.02361,0.12931,0.06661,0.03315,0.13888,0.0384,0.06528,0.00537,0.01552,0.22418,0.26402,0.01712
6624,0.1076,0.13907,0.0935,0.05809,0.29151,0.20774,0.18981,0.31453,0.19102,0.26057,0.12539,0.26838,0.52735,0.41184,0.01498
2268,0.01855,0.08982,0.09567,0.06788,0.00584,0.11872,0.11871,0.09319,0.11279,0.14946,0.07391,0.27872,0.54303,0.42798,0.0795
339,0.04181,0.06452,0.1301,0.00852,0.21999,0.1721,0.1449,0.09887,0.21019,0.03308,0.07624,0.18632,0.06767,0.13099,0.244
11850,0.54166,0.32907,1.07913,0.18939,0.42823,0.21409,1.00759,0.55852,0.35419,0.40522,3.21161,0.25428,0.71081,0.19962,0.15556
11862,0.03863,0.02739,0.03057,0.02259,0.02014,0.05016,0.03904,0.19564,0.00913,0.16647,0.02982,0.16916,0.61758,0.43794,0
17405,2.2048,2.01031,22.82821,3.60972,1.63951,0.75952,1.68194,2.8097,2.66119,3.95132,2.91572,1.2411,0.71793,0.03313,0.74535
20296,0.11917,0.37275,0.75533,0.77646,3.42346,3.00441,0.29431,4.0469,1.4328,0.98559,0.30853,2.17038,2.00774,5.85474,0.56949
320,0.14406,0.19528,0.12377,0.36076,0.47212,0.22781,0.2801,0.167,0.51686,0.41873,0.39226,0.5204,0.69738,3.05778,0.49608
9579,0.64244,0.12407,0.39504,0.89151,0.46469,0.11573,0.18142,1.25422,0.04853,0.17892,2.01448,0.69074,0.3863,0.36621,0.15951
11573,1.34251,1.69849,3.31586,1.52165,3.38422,1.38947,3.26637,1.10787,1.82024,2.97393,1.37888,2.96979,5.80404,2.55058,0.66276
6217,0.04666,0.28929,0.45745,0.01,0.06244,0.14131,0.15721,0.15678,0.10704,0.53802,0.04302,0.20278,0.7252,67.163,0.45761
19060,0.07928,0.09514,0.03786,0.0402,0.1787,0.06346,0.44525,0.27382,0.23754,0.23836,0.12019,0.4546,0.85979,0.6009,0.07532
6733,0.0372,0.02666,0.02967,0.02311,0.02055,0.04777,0.04062,0.16362,0.00921,0.19972,0.03074,0.2036,1.61494,0.77917,0
1542,0.29221,0.39243,0.1323,0.386,0.41698,0.30493,0.75858,0.27719,0.50172,0.6187,0.09131,0.6869,0.99369,0.86218,0.05887
17812,0.15323,0.1338,0.12803,0.30701,0.75203,0.2993,1.9249,0.49561,0.74418,11.42081,0.59659,4.42744,0.4716,1.36737,0.01425
9091,0.03743,0.11598,0.05593,0.15605,0.11158,0.0845,0.05302,0.05773,0.14796,0.03431,0.07943,0.20994,0.01289,0.0535,0.1118
1462,0.02244,0.06778,0.14248,0.05377,0.14351,0.06815,0.21549,0.12501,0.1371,0.01257,0.03375,0.15829,0.80284,0.3909,0.00222
11538,0.07457,0.13907,0.07918,0.05238,0.33314,0.27387,0.24996,0.26256,0.24075,0.14174,0.05167,0.21163,0.4463,0.46975,0.08889
7988,1.51408,205.88211,29.98087,2.34363,0.4974,0.28713,2.53127,1.83896,3.17873,1.01999,1.8781,1.02134,0.82964,1.27957,0.42204
18077,0.05758,0.16622,0.09138,0.06923,0.22869,0.15275,0.11563,0.20364,0.03099,0.13277,0.07753,0.08659,0.17894,0.11165,0.0473
14457,0.01855,0.05613,0.09453,0.07626,0.12679,0.01681,0.09359,0.10114,0.12256,0.02928,0.06146,0.01104,0.03916,0.09239,0.00099
766,0.21445,0.11204,0.10329,0.24885,0.01891,0.02529,0.00973,0.23602,0.01707,0.00361,0.09492,0.15591,0.21537,0.09031,0.05861
2925,0.05376,0.1971,0.05313,0.02424,0.01513,0.08912,0.08701,0.06901,0.15101,0.13742,0.0543,0.17513,0.23539,0.48882,0.16649
18401,0.14439,0.11873,0.19636,0.09287,0.35479,0.15284,0.19609,0.24351,0.05748,0.00547,0.29929,0.11278,0.30981,0.40819,0.34942
3426,0.01568,0.06208,0.05868,0.03507,0.04028,0.06934,0.08186,0.11003,0.10448,0.0971,0.05521,0.21059,0.36998,0.23704,0.05553
18795,1.3176,0.77571,2.87525,1.03741,0.65933,0.26374,0.54519,2.10808,0.98357,0.55457,0.89806,0.13123,9.99419,3.50266,0.04159
11936,0.16873,0.2917,0.17291,0.2986,0.43369,0.1212,0.43266,0.18731,0.46262,0.32159,0.09799,0.76464,2.40798,1.33376,0.2194
19848,0.15862,0.70073,0.5067,0.12766,0.75927,0.44195,0.36463,1.03409,4.10077,2.35488,0.67672,1.43139,3.04976,3.07623,655.71893
18508,0.15232,0.16993,0.13757,0.17172,0.20465,0.21824,0.10547,0.16327,0.10268,0.07953,0.01648,0.2039,0.13919,0.01081,0.01811
18442,0.35135,0.24655,0.36801,0.31849,0.52752,0.32518,0.58254,0.33283,0.43023,0.61757,0.58769,0.87683,2.68136,1.66952,0.46604
3140,0.52097,0.36405,0.21377,0.35949,0.5393,0.21731,0.64713,0.35275,0.52236,0.65152,1.25688,0.39338,0.65604,0.49984,0.23511
12657,0.0372,0.13599,0.06967,0.06995,0.19177,0.14577,0.21988,0.15809,0.08626,0.09786,0.06707,0.17641,0.37874,0.18835,0.06179
13588,0.06863,0.08794,0.17353,0.07043,0.41475,0.44564,0.0369,0.27481,0.0347,0.30487,0.13193,0.142,0.67594,0.58305,0.04284
20873,0.01514,0.05143,0.03796,0.01583,0.06581,0.00163,0.01652,0.11822,0.07157,0.16452,0.03666,0.10874,0.3004,0.19522,0.04139
12538,2.01478,3.00964,2.37432,447.81639,5.45064,0.84028,16.10033,0.71412,9.41159,0.83104,5.56918,1.25946,1.61559,2.69604,1.46546
5560,0.48097,0.55258,0.23526,0.52189,0.6914,0.26578,0.94098,0.31324,0.76902,0.84886,0.02202,0.89062,1.08848,0.85309,0.57242
310,0.08115,0.24886,0.13066,0.16148,0.38512,0.16688,0.39805,0.1426,0.20519,0.31547,0.0587,0.47593,2.64541,1.60312,0.12469
15885,0.1093,0.14869,0.01155,0.04377,0.29847,0.33812,0.15227,0.41781,0.23448,0.21598,0.01269,0.12945,0.01323,0.05728,0.00622
5961,0.15232,0.16993,0.13757,0.17172,0.20465,0.21824,0.10547,0.16327,0.10268,0.07953,0.01648,0.2039,0.13919,0.01081,0.01811
17526,0.20146,0.08634,0.13119,0.14737,0.35618,0.60843,0.01346,0.32724,0.14773,0.11759,0.72673,0.15412,0.2443,1.1519,0.45648
194,0.04121,0.11063,0.04872,0.10631,0.08801,0.05613,0.06331,0.06048,0.05981,0.1374,0.06162,0.15414,0.1881,0.15595,0.02371
21494,2.8069,2.92919,1.51181,3.49106,5.97988,0.75491,3.5547,3.21026,4.07008,1.81743,11.44168,5.90215,2.65552,10.09996,0.96328
9069,0.02162,0.0904,0.17461,0.02726,0.00461,0.01168,0.07288,0.26042,0.11911,0.00214,0.16679,0.01765,0.21334,0.46567,0.46092
7748,0.04589,0.11941,0.31627,0.0098,0.08271,0.00229,0.03857,0.1314,0.05911,0.11729,0.07535,0.18137,0.16598,0.4098,0.10798
14052,0.54166,0.27011,2.23052,0.19272,0.08558,0.08081,0.09712,0.72711,0.28613,0.13919,3.67371,0.03391,0.67704,0.31431,0.15645
11896,1.34251,2.91536,5.83793,1.5393,1.66545,6.17119,2.67594,2.91732,2.12461,3.28294,3.04776,10.38653,0.95351,55.60593,0.91603
2403,0.01855,0.03165,0.09825,0.07676,0.08747,0.00542,0.048,0.09509,0.06911,0.07968,0.09911,0.13539,0.30374,0.05076,0.10492
7182,0.05626,0.24171,0.11971,0.03566,0.17554,0.11514,0.021,0.18051,0.01375,0.12439,0.05077,0.08828,0.24558,0.16874,0.06827
808,0.18574,0.10708,0.13739,0.28103,0.67963,0.2921,0.43861,0.22245,0.14608,0.27381,0.03706,0.73673,1.21338,0.58394,0.17543
15599,1.3176,1.01907,1.47017,1.39563,1.18341,0.81684,2.40555,1.12422,1.66245,2.83357,0.64048,2.49312,2.81775,1.99913,0.87509
3546,0.04181,0.06865,0.07295,0.01235,0.29068,0.18193,0.173,0.10543,0.21523,0.33969,0.03724,0.299,1.14598,0.43145,1.18785
1848,0.06863,0.08794,0.17353,0.07043,0.41475,0.44564,0.0369,0.27481,0.0347,0.30487,0.13193,0.142,0.67594,0.58305,0.04284
13454,1.51408,205.88211,29.98087,2.34363,0.4974,0.28713,2.53127,1.83896,3.17873,1.01999,1.8781,1.02134,0.82964,1.27957,0.42204
21432,0.52097,0.36594,0.20516,0.48841,0.68737,0.33072,1.56898,0.27284,0.6775,0.82008,0.23089,1.39651,2.24371,0.35939,0.1336
3521,0.07506,0.19927,0.11556,0.13903,0.27804,0.14302,0.28472,0.12481,0.17026,0.23981,0.05545,0.32246,0.72568,0.61585,0.11087
420,1.23502,1.05695,1.69619,1.67367,1.25195,0.63286,4.66346,0.65278,1.63403,2.73529,1.28435,2.35304,0.29522,0.43382,0.20187
6285,0.03888,0.11976,0.05359,0.09058,0.06923,0.08312,0.01745,0.05975,0.03309,0.04484,0.07809,0.06049,0.06637,0.01481,0.07563
7798,0.52097,0.36594,0.20516,0.48841,0.68737,0.33072,1.56898,0.27284,0.6775,0.82008,0.23089,1.39651,2.24371,0.35939,0.1336
5344,0.92667,1.23503,0.30764,1.09157,2.24043,0.36199,15.94349,0.45611,3.32929,5.61651,0.02251,8.14224,12.30179,5.80676,1.33874
10891,0.01715,0.04628,0.00763,0.05481,0.08206,0.15826,0.03424,0.0865,0.1755,0.78732,0.13937,0.7251,1.22968,0.62271,0.02354
986,0.34253,0.26689,0.17612,0.26443,0.35036,0.17851,0.39288,0.26077,0.34312,0.3945,0.55691,0.28232,0.39615,0.33326,0.19036
13385,0.00675,0.11237,0.05059,0.12707,0.02533,0.01981,0.05683,0.07436,0.07535,0.3269,0.15444,0.3663,0.50401,0.68408,0
13415,0.21879,0.61506,0.08066,0.49329,0.1107,0.12467,0.2953,0.10589,0.39105,0.53596,0.07179,0.3045,0.81599,4.09298,0.01398
8307,0.01738,0.14709,0.06612,0.0366,0.04591,0.0261,0.0071,0.12432,0.14196,0.01609,0.04061,0.04181,1.39443,0.76911,0.02012
10347,0.01708,0.13288,0.07092,0.03241,0.03478,0.03984,0.02035,0.11884,0.02324,0.00395,0.03638,0.055,0.45569,0.30789,0.00814
13245,0.03863,0.13188,0.08053,0.10105,0.29864,0.17916,0.4749,0.17419,0.11273,0.13978,0.0487,0.61806,3.54164,0.56556,0
8937,0.10648,9.38498,0.11245,0.03235,2.8215,0.03999,3.00425,0.7235,0.39695,20.96276,2.42751,4.44585,13.71222,3.84059,1.26627
3192,0.12957,0.08069,0.0248,0.12275,0.39331,0.10607,0.18368,0.21375,0.16912,0.09703,0.36561,0.33241,0.58571,0.27669,0.09041
3018,0.04388,0.1581,0.30429,0.08711,0.14724,0.2386,0.02098,0.13416,0.04226,0.27148,0.01149,0.3662,0.79459,0.57521,0.84671
21758,0.52097,0.36405,0.2059,0.45134,0.5254,0.29843,1.20773,0.30769,0.56937,0.74415,0.96902,0.43084,0.77855,0.3701,0.1065
19993,0.1789,0.29552,0.38877,0.62417,0.05329,0.25397,0.04663,0.12877,0.36992,0.11991,0.3373,0.20268,0.16058,0.02914,0.41892
3943,1.83001,1.9898,0.95803,1.38318,2.56369,3.15839,2.4664,0.73751,1.60198,1.33883,1.522,5.14763,0.4179,0.03427,0.42705
13168,0.01745,0.09613,0.00016,0.05202,0.04694,0.15028,0.01476,0.08936,0.30883,1.05358,0.15127,0.73512,3.28191,0.63851,0.00924
18361,0.01395,0.07915,0.05204,0.03946,0.11292,0.06475,0.00325,0.05037,0.03921,0.04939,0.02065,0.22176,0.34145,0.44952,0.24322
174,0.64973,1.11963,1.37464,1.20946,121.8806,2.56416,1.00708,0.49271,1.08359,0.87121,1.924,2.23606,2.77352,1.12143,0.0219
3769,0.03724,0.14476,0.11246,0.06077,0.14318,0.12351,0.29829,0.13568,0.11137,0.1246,0.04017,0.30081,0.51539,0.27303,0.136
14820,0.03724,0.18646,0.10287,0.04256,0.15825,0.15653,0.22429,0.14378,0.07252,0.09627,0.04573,0.13898,0.49767,0.41634,0.03563
11324,0.37427,0.79444,0.82838,3.12346,3.05484,0.69379,0.06042,8.08891,0.67959,0.52248,0.24199,0.42922,5.17974,2.38706,0.70572
181,0.13636,0.19232,0.09821,0.02595,0.21637,0.16543,0.1052,0.4684,0.08266,0.15371,0.10662,0.20197,0.40734,0.25678,0.15503
10941,0.17969,0.20471,0.15951,0.20732,0.25731,0.27917,0.1179,0.19513,0.11443,0.0864,0.01622,0.25612,0.12218,0.01093,0.01845
15658,0.01707,0.10004,0.02802,0.05091,0.0938,0.02287,0.05317,0.1075,0.04169,0.1121,0.06211,0.13065,0.77474,0.52334,0.10384
6648,1.25262,1.60534,1.62124,1.08927,0.9697,0.88642,3.34759,0.75886,1.41228,1.50099,0.82717,1.72004,4.3033,1.47865,0.23489
17669,0.15665,0.06981,0.11137,0.06464,0.03597,0.10121,0.26864,0.2055,0.02146,0.17807,0.06627,0.19063,2.00283,0.82597,0.13136
4520,0.06632,0.06237,0.4084,0.17909,0.01569,0.02698,0.00666,0.08613,0.22062,0.03171,0.22523,0.20671,0.1503,3.0944,0.10324
16144,0.14632,0.20583,0.1513,0.18885,0.12635,0.08841,0.11325,0.2031,0.12407,0.0096,0.25192,0.04977,0.04845,0.00076,0.01927
7588,0.27222,0.33878,0.12922,0.20692,0.44595,0.18445,0.57455,0.20495,0.28731,0.36856,0.35429,0.81379,1.49042,1.14393,0.50924
2480,0.12057,0.1967,0.07204,0.04147,0.50115,0.30089,0.31332,0.64514,0.1775,0.51256,0.18139,0.62877,47.68281,3.76417,0.01791
15967,0.02809,0.19428,0.05713,0.04719,0.11294,0.10465,0.06411,0.12845,0.04469,0.04288,0.02571,0.07721,0.07783,0.039,0.04032
382,0.03724,0.14476,0.11246,0.06077,0.14318,0.12351,0.29829,0.13568,0.11137,0.1246,0.04017,0.30081,0.51539,0.27303,0.136
8659,0.04458,0.19122,0.25258,0.02961,0.21203,0.07124,0.08127,0.25605,0.05727,0.18609,0.21136,0.0873,2.23531,3.14367,0.59752
14785,0.8528,0.79127,0.33354,0.89857,0.6583,0.35695,1.05711,0.36006,0.92791,1.02815,0.25905,0.97666,0.98484,0.92141,0.45941
5065,0.15789,0.23812,0.1089,0.02664,0.27611,0.19823,0.11756,0.88112,0.09011,0.18163,0.11935,0.25309,0.68732,0.3455,0.18348
4536,0.07911,0.17611,0.05527,0.12395,0.17989,0.06296,0.09888,0.05437,0.17251,0.17883,0.01811,0.26334,0.06497,0.27446,0.07646
2786,0.91341,0.2629,0.53424,0.89793,0.07628,0.14598,0.37873,0.38815,0.27167,0.53026,0.82951,0.01144,0.93677,0.51469,0.1683
7607,0.04181,0.0023,0.00316,0.01603,0.22525,0.04767,0.14671,0.12156,0.19744,0.15553,0.05199,0.02598,0.58143,0.54459,0.17823
16649,0.54166,0.27011,2.23052,0.19272,0.08558,0.08081,0.09712,0.72711,0.28613,0.13919,3.67371,0.03391,0.67704,0.31431,0.15645
18697,0.38564,0.56688,0.11423,0.15899,1.40879,0.41197,0.58939,0.32798,0.48532,0.31999,0.82766,0.47011,0.67059,0.50071,0.24367
7362,0.1093,0.14869,0.01155,0.04377,0.29847,0.33812,0.15227,0.41781,0.23448,0.21598,0.01269,0.12945,0.01323,0.05728,0.00622
9884,0.10949,0.17079,0.1819,0.29676,0.25842,0.09298,0.46663,0.29019,0.14859,0.25245,0.22279,0.63077,0.69608,0.71028,0.36316
8839,0.01438,0.09732,0.06351,0.0414,0.17163,0.07094,0.07776,0.13208,0.0629,0.07987,0.02735,0.126,0.07972,0.29252,0.07925
7663,0.27222,0.33878,0.10121,0.17616,0.28022,0.16729,0.28453,0.22401,0.24846,0.23332,0.43962,0.12057,0.19658,0.36143,0.06823
9679,0.04589,0.11941,0.31627,0.0098,0.08271,0.00229,0.03857,0.1314,0.05911,0.11729,0.07535,0.18137,0.16598,0.4098,0.10798
3359,0.36251,0.60266,0.45354,0.41458,1.05647,1.12018,0.46131,0.24546,0.7815,0.95532,0.53759,4.20314,2.15404,5.80498,0.30546
756,0.0758,0.07129,0.13678,0.11022,0.08884,0.05928,0.2163,0.13544,0.14503,0.12046,0.00553,0.23015,0.50666,0.37008,0.14335
15083,0.41284,0.64591,0.15247,0.62867,0.71519,0.43871,3.14208,0.3835,1.00691,1.62259,0.08367,2.19387,157.51299,6.25584,0.06255
1363,0.0154,0.01443,0.08131,0.01461,0.04736,0.00416,0.06815,0.09331,0.09239,0.0571,0.08335,0.20735,0.70516,0.52471,0.007
12037,0.19074,0.68925,0.2475,1.36173,0.65578,0.3746,0.21907,0.18553,0.49892,1.15541,0.32874,1.15776,1.14614,0.00215,0.21295
7539,0.273,0.12618,0.11519,0.33129,0.01856,0.02594,0.00963,0.30894,0.01679,0.00362,0.08669,0.13488,0.1772,0.08283,0.06226
12305,0.08058,0.16154,0.07337,0.05528,0.49956,0.37716,0.33326,0.35605,0.31708,0.16515,0.05448,0.26844,0.80605,0.88589,0.09756
9077,0.08202,0.07676,0.15845,0.12387,0.09751,0.06301,0.276,0.15666,0.16963,0.13696,0.0055,0.29896,1.027,0.58751,0.16734
5300,0.97896,0.28102,1.41818,0.62039,0.31761,0.09548,6.85529,0.57273,0.00871,0.53397,1.07252,7.79825,1.68554,2.01603,0.19956
10017,1.23502,1.05695,1.69619,1.67367,1.25195,0.63286,4.66346,0.65278,1.63403,2.73529,1.28435,2.35304,0.29522,0.43382,0.20187
14964,0.2842,0.37212,0.15853,0.30149,0.41851,0.27956,0.51041,0.17515,0.45278,0.23656,0.04289,0.45955,0.10653,0.15854,0.08352
21150,0.18574,0.07504,0.12533,0.0691,0.03472,0.11261,0.21175,0.25866,0.02101,0.15115,0.06215,0.16011,0.66698,0.45235,0.11611
9461,0.52097,0.36405,0.21377,0.35949,0.5393,0.21731,0.64713,0.35275,0.52236,0.65152,1.25688,0.39338,0.65604,0.49984,0.23511
10853,0.02942,0.07021,0.09919,0.01107,0.15401,0.01777,0.05935,0.12412,0.00883,0.13062,0.04057,0.05383,2.69753,1.29261,0.20637
2712,0.12764,0.123,0.05159,0.12686,0.0974,0.06803,0.10959,0.19633,0.11604,0.0926,0.34437,0.17817,7.53868,1.58905,0.38022
17347,0.02276,0.21614,0.1306,0.08097,0.16196,0.14891,0.12877,0.12751,0.09791,0.05341,0.04171,0.01192,0.31966,0.30795,0.05441
19137,0.04589,0.12298,0.17562,0.00412,0.13415,0.02615,0.03007,0.14324,0.01702,0.0141,0.13698,0.14805,0.46287,0.11684,0.21903
19697,0.07928,0.09514,0.03786,0.0402,0.1787,0.06346,0.44525,0.27382,0.23754,0.23836,0.12019,0.4546,0.85979,0.6009,0.07532
15953,2.13842,16.9994,1.64533,18.431,16.77055,0.52384,2.86478,0.55484,12.43436,1.36604,115.16901,1.595,1.02069,0.98445,1.63929
10899,0.00494,0.05372,0.09572,0.00343,0.01507,0.0376,0.03003,0.08319,0.01059,0.00757,0.15056,0.07954,0.07165,0.43647,0.11905
14145,0.06353,0.1592,0.05919,0.14223,0.05196,0.06183,0.02777,0.0591,0.11774,0.11626,0.03312,0.18335,1.63897,0.99573,0.48246
4986,0.37404,0.51235,0.1484,0.26091,0.8049,0.22617,1.35044,0.25778,0.40314,0.58367,0.54868,4.37038,3.03906,7.94779,1.03766
6032,0.06255,0.24991,0.26411,0.12713,0.20606,0.12607,0.09354,0.09703,0.1986,0.04444,0.19397,0.36371,0.02812,0.07175,0.03785
9059,0.04841,0.05128,0.0228,0.0015,0.08445,0.04356,0.23915,0.18241,0.258,0.21723,0.01067,0.30119,0.41364,0.17428,0.09263
7889,0.12618,0.22471,0.03766,0.1835,0.18227,0.12289,0.29852,0.14777,0.0778,0.01739,0.13766,0.03286,0.17904,0.00548,0.10271
1686,1.34251,1.69849,10.58601,1.10384,1.21012,0.64648,1.80614,2.0513,1.57198,1.92371,2.24289,1.74484,1.88006,1.69146,1.13204
3849,0.13636,0.19232,0.09821,0.02595,0.21637,0.16543,0.1052,0.4684,0.08266,0.15371,0.10662,0.20197,0.40734,0.25678,0.15503
12358,5.79341,3.79077,0.50046,8.8591,1.92653,0.55508,18.50932,0.56265,12.87105,36.52002,0.34961,41.84126,64.96293,11.72396,0.84984
5237,0.04388,0.1329,0.32071,0.06445,0.04527,0.0344,0.07172,0.18639,0.06055,0.30562,0.15702,0.36639,0.77332,8.94582,1.03216
8308,0.01708,0.12823,0.06201,0.03531,0.04812,0.02543,0.00716,0.11057,0.12431,0.01584,0.04232,0.04363,0.58236,0.43475,0.02054
1298,0.34253,0.22967,0.21512,0.17823,0.23191,0.09918,0.34779,0.27619,0.1282,0.10598,0.50925,0.19239,1.29367,0.75007,0.33791
16916,0.54166,0.30002,7.42976,0.0197,0.06711,0.13024,0.03166,1.04148,0.15738,0.12516,4.10706,0.14918,18.65909,1.41252,0.12579
1359,0.03648,0.07572,0.1305,0.02046,0.06014,0.04615,0.06322,0.13949,0.03556,0.01091,0.04508,0.0183,0.12874,0.12664,0.03745
3141,0.39705,0.59266,0.18839,0.43161,0.71973,0.38804,1.04254,0.21233,0.82741,0.30986,0.04482,0.85031,0.11923,0.18841,0.09113
7079,0.38412,0.25005,0.16767,0.389,0.01529,0.03584,0.05186,0.26166,0.35263,0.28147,0.00856,0.26219,0.73095,0.84975,0.03248
6910,0.04275,0.02137,0.1065,0.0022,0.0873,0.02642,0.38621,0.16957,0.32552,0.49971,0.06645,0.83865,3.77,1.42819,0.06318
21078,1.20016,0.3321,3.34123,1.77044,0.30903,0.47138,1.15703,11.69777,3.4377,0.02852,1.15734,0.36583,0.52213,0.8912,0.73592
13003,0.21258,13.09141,1.93267,5.48599,7.78907,0.59793,2.28744,1.31213,43.22032,61.55363,5.11596,2.32755,0.14916,7.48314,0.01995
5366,0.92702,0.90987,0.90103,0.68634,0.65685,0.37875,0.61304,0.57706,0.87653,0.61193,0.52186,0.5664,0.33708,0.32721,0.15227
8886,0.07928,0.09514,0.03786,0.0402,0.1787,0.06346,0.44525,0.27382,0.23754,0.23836,0.12019,0.4546,0.85979,0.6009,0.07532
3019,0.03647,0.14265,0.18259,0.04495,0.20225,0.16795,0.07894,0.24667,0.1677,0.1301,0.1426,0.08984,0.2542,0.44633,0.08876
12068,0.54166,0.30002,7.42976,0.0197,0.06711,0.13024,0.03166,1.04148,0.15738,0.12516,4.10706,0.14918,18.65909,1.41252,0.12579
7099,0.12876,0.14665,0.40832,0.13845,0.62114,0.16365,0.21322,1.10174,0.1636,0.16519,0.34983,0.10615,0.17205,0.30254,0.42179
21603,0.2842,0.37212,0.15853,0.30149,0.41851,0.27956,0.51041,0.17515,0.45278,0.23656,0.04289,0.45955,0.10653,0.15854,0.08352
19851,0.52097,0.29815,0.27408,0.21688,0.30192,0.1101,0.53326,0.38157,0.14705,0.11854,1.0377,0.23822,4.40524,3.00108,0.51038
5192,7.56478,521.56239,14.47838,8.22641,4.55608,0.96199,1.87977,1.05592,8.53274,3.1486,3.79774,2.23575,0.66522,5.34801,0.22364
1003,0.00753,0.03524,0.02426,0.1023,0.03452,0.04139,0.10416,0.07801,0.11589,0.3369,0.17228,0.21922,0.34192,1.20508,0
2429,0.36689,0.47878,0.14249,21.36988,0.45038,4.12024,0.03514,0.13313,0.1376,0.32057,0.219,0.40464,0.37485,2.00759,0.01351
8306,0.02225,0.17772,0.11551,0.07491,0.13939,0.12961,0.11408,0.11309,0.08918,0.0507,0.04353,0.01206,0.46986,0.44498,0.05161
5296,0.34253,0.22967,0.21512,0.17823,0.23191,0.09918,0.34779,0.27619,0.1282,0.10598,0.50925,0.19239,1.29367,0.75007,0.33791
20159,0.37404,0.51486,0.18474,0.2908,0.61502,0.26483,0.57661,0.23286,0.38458,0.63025,0.32035,0.2824,0.14587,0.04447,0.07946
15066,0.05683,0.26049,0.30858,0.11936,0.06117,0.0246,0.0118,0.12052,0.16626,0.3746,0.04046,0.26233,0.45472,0.29709,0.408
20566,2.2048,2.01031,22.82821,3.60972,1.63951,0.75952,1.68194,2.8097,2.66119,3.95132,2.91572,1.2411,0.71793,0.03313,0.74535
13240,0.03648,0.07572,0.1305,0.02046,0.06014,0.04615,0.06322,0.13949,0.03556,0.01091,0.04508,0.0183,0.12874,0.12664,0.03745
7126,0.05333,0.05935,0.04935,0.146,0.06509,0.04664,0.11209,0.05264,0.18702,0.16085,0.07101,0.18942,0.16364,0.19868,0.00959
20510,0.07041,0.28304,0.2801,0.05172,0.24059,0.06291,0.13384,0.05395,0.08323,0.26576,0.17638,0.34108,0.31541,0.04201,0.11404
20198,0.07,0.11522,0.10495,0.07125,0.36194,0.2714,0.106,0.23676,0.17353,0.09029,0.11107,0.07653,0.4176,0.27074,0.19352
18282,0.01855,0.08437,0.08681,0.08098,0.14048,0.10381,0.11667,0.08972,0.10983,0.23023,0.13307,0.2146,0.72818,0.65764,0.05273
10543,0.04181,0.00552,0.0448,0.01158,0.19841,0.03443,0.08285,0.11292,0.17403,0.22099,0.00533,0.16471,0.65942,0.66849,0.27825
11140,0.11188,0.09598,0.13487,0.0605,0.23633,0.15666,0.04723,0.50886,0.00436,0.03144,0.22345,0.00565,0.45111,0.38505,0.06078
